group_size,sampling,reported_iq,empirical_probability,exact_probability
15,with_replacement,55,0.0,0.0
15,with_replacement,56,0.0,0.0
15,with_replacement,57,0.0,0.0
15,with_replacement,58,0.0,0.0
15,with_replacement,59,0.0,0.0
15,with_replacement,60,0.0,0.0
15,with_replacement,61,0.0,0.0
15,with_replacement,62,0.0,0.0
15,with_replacement,63,0.0,0.0
15,with_replacement,64,0.0,0.0
15,with_replacement,65,0.0,0.0
15,with_replacement,66,0.0,0.0
15,with_replacement,67,0.0,0.0
15,with_replacement,68,0.0,0.0
15,with_replacement,69,0.0,0.0
15,with_replacement,70,0.0,0.0
15,with_replacement,71,0.0,0.0
15,with_replacement,72,2.3e-05,3.051757812500002e-05
15,with_replacement,73,0.0,0.0
15,with_replacement,74,0.0,0.0
15,with_replacement,75,0.0,0.0
15,with_replacement,76,0.0,0.0
15,with_replacement,77,0.000436,0.0004577636718750004
15,with_replacement,78,0.0,0.0
15,with_replacement,79,0.0,0.0
15,with_replacement,80,0.0,0.0
15,with_replacement,81,0.0,0.0
15,with_replacement,82,0.0,0.0
15,with_replacement,83,0.003097,0.003204345703125
15,with_replacement,84,0.0,0.0
15,with_replacement,85,0.0,0.0
15,with_replacement,86,0.0,0.0
15,with_replacement,87,0.013814,0.013885498046874991
15,with_replacement,88,0.0,0.0
15,with_replacement,89,0.0,0.0
15,with_replacement,90,0.0,0.0
15,with_replacement,91,0.041618,0.04165649414062497
15,with_replacement,92,0.0,0.0
15,with_replacement,93,0.0,0.0
15,with_replacement,94,0.091752,0.09164428710937504
15,with_replacement,95,0.0,0.0
15,with_replacement,96,0.153069,0.15274047851562494
15,with_replacement,97,0.0,0.0
15,with_replacement,98,0.0,0.0
15,with_replacement,99,0.19645,0.1963806152343752
15,with_replacement,100,0.0,0.0
15,with_replacement,101,0.196585,0.1963806152343752
15,with_replacement,102,0.0,0.0
15,with_replacement,103,0.0,0.0
15,with_replacement,104,0.152487,0.15274047851562494
15,with_replacement,105,0.0,0.0
15,with_replacement,106,0.091599,0.09164428710937503
15,with_replacement,107,0.0,0.0
15,with_replacement,108,0.0,0.0
15,with_replacement,109,0.041499,0.041656494140624965
15,with_replacement,110,0.0,0.0
15,with_replacement,111,0.0,0.0
15,with_replacement,112,0.0,0.0
15,with_replacement,113,0.013944,0.013885498046874988
15,with_replacement,114,0.0,0.0
15,with_replacement,115,0.0,0.0
15,with_replacement,116,0.0,0.0
15,with_replacement,117,0.003123,0.003204345703125
15,with_replacement,118,0.0,0.0
15,with_replacement,119,0.0,0.0
15,with_replacement,120,0.0,0.0
15,with_replacement,121,0.0,0.0
15,with_replacement,122,0.0,0.0
15,with_replacement,123,0.000473,0.0004577636718750003
15,with_replacement,124,0.0,0.0
15,with_replacement,125,0.0,0.0
15,with_replacement,126,0.0,0.0
15,with_replacement,127,0.0,0.0
15,with_replacement,128,3.1e-05,3.0517578125e-05
15,with_replacement,129,0.0,0.0
15,with_replacement,130,0.0,0.0
15,with_replacement,131,0.0,0.0
15,with_replacement,132,0.0,0.0
15,with_replacement,133,0.0,0.0
15,with_replacement,134,0.0,0.0
15,with_replacement,135,0.0,0.0
15,with_replacement,136,0.0,0.0
15,with_replacement,137,0.0,0.0
15,with_replacement,138,0.0,0.0
15,with_replacement,139,0.0,0.0
15,with_replacement,140,0.0,0.0
15,with_replacement,141,0.0,0.0
15,with_replacement,142,0.0,0.0
15,with_replacement,143,0.0,0.0
15,with_replacement,144,0.0,0.0
15,with_replacement,145,0.0,0.0
15,without_replacement,55,0.0,0.0
15,without_replacement,56,0.0,0.0
15,without_replacement,57,0.0,0.0
15,without_replacement,58,0.0,0.0
15,without_replacement,59,0.0,0.0
15,without_replacement,60,0.0,0.0
15,without_replacement,61,0.0,0.0
15,without_replacement,62,0.0,0.0
15,without_replacement,63,0.0,0.0
15,without_replacement,64,0.0,0.0
15,without_replacement,65,0.0,0.0
15,without_replacement,66,0.0,0.0
15,without_replacement,67,0.0,0.0
15,without_replacement,68,0.0,0.0
15,without_replacement,69,0.0,0.0
15,without_replacement,70,0.0,0.0
15,without_replacement,71,0.0,0.0
15,without_replacement,72,7e-06,8.884673390211095e-06
15,without_replacement,73,0.0,0.0
15,without_replacement,74,0.0,0.0
15,without_replacement,75,0.0,0.0
15,without_replacement,76,0.0,0.0
15,without_replacement,77,0.000182,0.00018509736229606444
15,without_replacement,78,0.0,0.0
15,without_replacement,79,0.0,0.0
15,without_replacement,80,0.0,0.0
15,without_replacement,81,0.0,0.0
15,without_replacement,82,0.0,0.0
15,without_replacement,83,0.001719,0.0017159025747986514
15,without_replacement,84,0.0,0.0
15,without_replacement,85,0.0,0.0
15,without_replacement,86,0.0,0.0
15,without_replacement,87,0.009246,0.009392308830476828
15,without_replacement,88,0.0,0.0
15,without_replacement,89,0.0,0.0
15,without_replacement,90,0.0,0.0
15,without_replacement,91,0.034121,0.033956808848647
15,without_replacement,92,0.0,0.0
15,without_replacement,93,0.0,0.0
15,without_replacement,94,0.086214,0.08591072638707692
15,without_replacement,95,0.0,0.0
15,without_replacement,96,0.157271,0.1571537677812382
15,without_replacement,97,0.0,0.0
15,without_replacement,98,0.0,0.0
15,without_replacement,99,0.211171,0.21167650354207596
15,without_replacement,100,0.0,0.0
15,without_replacement,101,0.211878,0.21167650354207598
15,without_replacement,102,0.0,0.0
15,without_replacement,103,0.0,0.0
15,without_replacement,104,0.157456,0.1571537677812382
15,without_replacement,105,0.0,0.0
15,without_replacement,106,0.085549,0.08591072638707692
15,without_replacement,107,0.0,0.0
15,without_replacement,108,0.0,0.0
15,without_replacement,109,0.033908,0.03395680884864699
15,without_replacement,110,0.0,0.0
15,without_replacement,111,0.0,0.0
15,without_replacement,112,0.0,0.0
15,without_replacement,113,0.009322,0.00939230883047683
15,without_replacement,114,0.0,0.0
15,without_replacement,115,0.0,0.0
15,without_replacement,116,0.0,0.0
15,without_replacement,117,0.001754,0.0017159025747986517
15,without_replacement,118,0.0,0.0
15,without_replacement,119,0.0,0.0
15,without_replacement,120,0.0,0.0
15,without_replacement,121,0.0,0.0
15,without_replacement,122,0.0,0.0
15,without_replacement,123,0.000191,0.00018509736229606444
15,without_replacement,124,0.0,0.0
15,without_replacement,125,0.0,0.0
15,without_replacement,126,0.0,0.0
15,without_replacement,127,0.0,0.0
15,without_replacement,128,1.1e-05,8.884673390211095e-06
15,without_replacement,129,0.0,0.0
15,without_replacement,130,0.0,0.0
15,without_replacement,131,0.0,0.0
15,without_replacement,132,0.0,0.0
15,without_replacement,133,0.0,0.0
15,without_replacement,134,0.0,0.0
15,without_replacement,135,0.0,0.0
15,without_replacement,136,0.0,0.0
15,without_replacement,137,0.0,0.0
15,without_replacement,138,0.0,0.0
15,without_replacement,139,0.0,0.0
15,without_replacement,140,0.0,0.0
15,without_replacement,141,0.0,0.0
15,without_replacement,142,0.0,0.0
15,without_replacement,143,0.0,0.0
15,without_replacement,144,0.0,0.0
15,without_replacement,145,0.0,0.0
20,with_replacement,55,0.0,0.0
20,with_replacement,56,0.0,0.0
20,with_replacement,57,0.0,0.0
20,with_replacement,58,0.0,0.0
20,with_replacement,59,0.0,0.0
20,with_replacement,60,0.0,0.0
20,with_replacement,61,0.0,0.0
20,with_replacement,62,0.0,0.0
20,with_replacement,63,0.0,0.0
20,with_replacement,64,0.0,0.0
20,with_replacement,65,0.0,0.0
20,with_replacement,66,0.0,0.0
20,with_replacement,67,0.0,0.0
20,with_replacement,68,0.0,0.0
20,with_replacement,69,0.0,0.0
20,with_replacement,70,0.0,0.0
20,with_replacement,71,2e-06,9.536743164062513e-07
20,with_replacement,72,0.0,0.0
20,with_replacement,73,0.0,0.0
20,with_replacement,74,0.0,0.0
20,with_replacement,75,1.4e-05,1.9073486328124986e-05
20,with_replacement,76,0.0,0.0
20,with_replacement,77,0.0,0.0
20,with_replacement,78,0.0,0.0
20,with_replacement,79,0.0,0.0
20,with_replacement,80,0.0,0.0
20,with_replacement,81,0.000166,0.00018119812011718728
20,with_replacement,82,0.0,0.0
20,with_replacement,83,0.0,0.0
20,with_replacement,84,0.001032,0.0010871887207031226
20,with_replacement,85,0.0,0.0
20,with_replacement,86,0.0,0.0
20,with_replacement,87,0.004561,0.004620552062988287
20,with_replacement,88,0.0,0.0
20,with_replacement,89,0.0,0.0
20,with_replacement,90,0.01478,0.014785766601562497
20,with_replacement,91,0.0,0.0
20,with_replacement,92,0.036773,0.036964416503906236
20,with_replacement,93,0.0,0.0
20,with_replacement,94,0.074095,0.07392883300781242
20,with_replacement,95,0.0,0.0
20,with_replacement,96,0.120829,0.12013435363769535
20,with_replacement,97,0.0,0.0
20,with_replacement,98,0.160183,0.16017913818359375
20,with_replacement,99,0.0,0.0
20,with_replacement,100,0.176125,0.17619705200195296
20,with_replacement,101,0.0,0.0
20,with_replacement,102,0.160392,0.16017913818359378
20,with_replacement,103,0.0,0.0
20,with_replacement,104,0.11988,0.12013435363769535
20,with_replacement,105,0.0,0.0
20,with_replacement,106,0.07377,0.07392883300781242
20,with_replacement,107,0.0,0.0
20,with_replacement,108,0.036931,0.036964416503906236
20,with_replacement,109,0.0,0.0
20,with_replacement,110,0.014505,0.014785766601562497
20,with_replacement,111,0.0,0.0
20,with_replacement,112,0.0,0.0
20,with_replacement,113,0.004627,0.0046205520629882865
20,with_replacement,114,0.0,0.0
20,with_replacement,115,0.0,0.0
20,with_replacement,116,0.001124,0.0010871887207031226
20,with_replacement,117,0.0,0.0
20,with_replacement,118,0.0,0.0
20,with_replacement,119,0.000187,0.00018119812011718728
20,with_replacement,120,0.0,0.0
20,with_replacement,121,0.0,0.0
20,with_replacement,122,0.0,0.0
20,with_replacement,123,0.0,0.0
20,with_replacement,124,0.0,0.0
20,with_replacement,125,2.2e-05,1.9073486328124983e-05
20,with_replacement,126,0.0,0.0
20,with_replacement,127,0.0,0.0
20,with_replacement,128,0.0,0.0
20,with_replacement,129,2e-06,9.5367431640625e-07
20,with_replacement,130,0.0,0.0
20,with_replacement,131,0.0,0.0
20,with_replacement,132,0.0,0.0
20,with_replacement,133,0.0,0.0
20,with_replacement,134,0.0,0.0
20,with_replacement,135,0.0,0.0
20,with_replacement,136,0.0,0.0
20,with_replacement,137,0.0,0.0
20,with_replacement,138,0.0,0.0
20,with_replacement,139,0.0,0.0
20,with_replacement,140,0.0,0.0
20,with_replacement,141,0.0,0.0
20,with_replacement,142,0.0,0.0
20,with_replacement,143,0.0,0.0
20,with_replacement,144,0.0,0.0
20,with_replacement,145,0.0,0.0
20,without_replacement,55,0.0,0.0
20,without_replacement,56,0.0,0.0
20,without_replacement,57,0.0,0.0
20,without_replacement,58,0.0,0.0
20,without_replacement,59,0.0,0.0
20,without_replacement,60,0.0,0.0
20,without_replacement,61,0.0,0.0
20,without_replacement,62,0.0,0.0
20,without_replacement,63,0.0,0.0
20,without_replacement,64,0.0,0.0
20,without_replacement,65,0.0,0.0
20,without_replacement,66,0.0,0.0
20,without_replacement,67,0.0,0.0
20,without_replacement,68,0.0,0.0
20,without_replacement,69,0.0,0.0
20,without_replacement,70,0.0,0.0
20,without_replacement,71,0.0,8.79303628551999e-08
20,without_replacement,72,0.0,0.0
20,without_replacement,73,0.0,0.0
20,without_replacement,74,0.0,0.0
20,without_replacement,75,2e-06,2.836463317909674e-06
20,without_replacement,76,0.0,0.0
20,without_replacement,77,0.0,0.0
20,without_replacement,78,0.0,0.0
20,without_replacement,79,0.0,0.0
20,without_replacement,80,0.0,0.0
20,without_replacement,81,5e-05,4.126167732771729e-05
20,without_replacement,82,0.0,0.0
20,without_replacement,83,0.0,0.0
20,without_replacement,84,0.000387,0.0003601019112237145
20,without_replacement,85,0.0,0.0
20,without_replacement,86,0.0,0.0
20,without_replacement,87,0.002179,0.0021155987284393225
20,without_replacement,88,0.0,0.0
20,without_replacement,89,0.0,0.0
20,without_replacement,90,0.008798,0.008897603795036239
20,without_replacement,91,0.0,0.0
20,without_replacement,92,0.027849,0.02780501185948824
20,without_replacement,93,0.0,0.0
20,without_replacement,94,0.066174,0.06613083901716123
20,without_replacement,95,0.0,0.0
20,without_replacement,96,0.121212,0.12160243095589843
20,without_replacement,97,0.0,0.0
20,without_replacement,98,0.175027,0.1746086188084695
20,without_replacement,99,0.0,0.0
20,without_replacement,100,0.197137,0.19687121770654942
20,without_replacement,101,0.0,0.0
20,without_replacement,102,0.174626,0.17460861880846956
20,without_replacement,103,0.0,0.0
20,without_replacement,104,0.121713,0.12160243095589843
20,without_replacement,105,0.0,0.0
20,without_replacement,106,0.065889,0.06613083901716123
20,without_replacement,107,0.0,0.0
20,without_replacement,108,0.027835,0.027805011859488245
20,without_replacement,109,0.0,0.0
20,without_replacement,110,0.008677,0.008897603795036239
20,without_replacement,111,0.0,0.0
20,without_replacement,112,0.0,0.0
20,without_replacement,113,0.002063,0.0021155987284393225
20,without_replacement,114,0.0,0.0
20,without_replacement,115,0.0,0.0
20,without_replacement,116,0.000345,0.0003601019112237145
20,without_replacement,117,0.0,0.0
20,without_replacement,118,0.0,0.0
20,without_replacement,119,3.5e-05,4.126167732771729e-05
20,without_replacement,120,0.0,0.0
20,without_replacement,121,0.0,0.0
20,without_replacement,122,0.0,0.0
20,without_replacement,123,0.0,0.0
20,without_replacement,124,0.0,0.0
20,without_replacement,125,2e-06,2.836463317909674e-06
20,without_replacement,126,0.0,0.0
20,without_replacement,127,0.0,0.0
20,without_replacement,128,0.0,0.0
20,without_replacement,129,0.0,8.79303628551999e-08
20,without_replacement,130,0.0,0.0
20,without_replacement,131,0.0,0.0
20,without_replacement,132,0.0,0.0
20,without_replacement,133,0.0,0.0
20,without_replacement,134,0.0,0.0
20,without_replacement,135,0.0,0.0
20,without_replacement,136,0.0,0.0
20,without_replacement,137,0.0,0.0
20,without_replacement,138,0.0,0.0
20,without_replacement,139,0.0,0.0
20,without_replacement,140,0.0,0.0
20,without_replacement,141,0.0,0.0
20,without_replacement,142,0.0,0.0
20,without_replacement,143,0.0,0.0
20,without_replacement,144,0.0,0.0
20,without_replacement,145,0.0,0.0
25,with_replacement,55,0.0,0.0
25,with_replacement,56,0.0,0.0
25,with_replacement,57,0.0,0.0
25,with_replacement,58,0.0,0.0
25,with_replacement,59,0.0,0.0
25,with_replacement,60,0.0,0.0
25,with_replacement,61,0.0,0.0
25,with_replacement,62,0.0,0.0
25,with_replacement,63,0.0,0.0
25,with_replacement,64,0.0,0.0
25,with_replacement,65,0.0,0.0
25,with_replacement,66,0.0,0.0
25,with_replacement,67,0.0,0.0
25,with_replacement,68,0.0,0.0
25,with_replacement,69,0.0,2.9802322387695425e-08
25,with_replacement,70,0.0,0.0
25,with_replacement,71,0.0,0.0
25,with_replacement,72,0.0,0.0
25,with_replacement,73,0.0,0.0
25,with_replacement,74,1e-06,7.450580596923826e-07
25,with_replacement,75,0.0,0.0
25,with_replacement,76,0.0,0.0
25,with_replacement,77,0.0,0.0
25,with_replacement,78,0.0,0.0
25,with_replacement,79,8e-06,8.94069671630862e-06
25,with_replacement,80,0.0,0.0
25,with_replacement,81,0.0,0.0
25,with_replacement,82,4.9e-05,6.854534149169922e-05
25,with_replacement,83,0.0,0.0
25,with_replacement,84,0.0,0.0
25,with_replacement,85,0.000389,0.0003769993782043461
25,with_replacement,86,0.0,0.0
25,with_replacement,87,0.00159,0.00158339738845825
25,with_replacement,88,0.0,0.0
25,with_replacement,89,0.005353,0.005277991294860842
25,with_replacement,90,0.0,0.0
25,with_replacement,91,0.014214,0.014325976371765138
25,with_replacement,92,0.0,0.0
25,with_replacement,93,0.032012,0.03223344683647161
25,with_replacement,94,0.0,0.0
25,with_replacement,95,0.060815,0.060885399580001824
25,with_replacement,96,0.097416,0.09741663932800294
25,with_replacement,97,0.0,0.0
25,with_replacement,98,0.132965,0.13284087181091322
25,with_replacement,99,0.155027,0.1549810171127318
25,with_replacement,100,0.0,0.0
25,with_replacement,101,0.15497,0.1549810171127318
25,with_replacement,102,0.132803,0.13284087181091325
25,with_replacement,103,0.0,0.0
25,with_replacement,104,0.097507,0.09741663932800296
25,with_replacement,105,0.060799,0.060885399580001824
25,with_replacement,106,0.0,0.0
25,with_replacement,107,0.032185,0.03223344683647162
25,with_replacement,108,0.0,0.0
25,with_replacement,109,0.014595,0.014325976371765137
25,with_replacement,110,0.0,0.0
25,with_replacement,111,0.005314,0.005277991294860841
25,with_replacement,112,0.0,0.0
25,with_replacement,113,0.001524,0.0015833973884582504
25,with_replacement,114,0.0,0.0
25,with_replacement,115,0.000386,0.0003769993782043461
25,with_replacement,116,0.0,0.0
25,with_replacement,117,0.0,0.0
25,with_replacement,118,7e-05,6.85453414916992e-05
25,with_replacement,119,0.0,0.0
25,with_replacement,120,0.0,0.0
25,with_replacement,121,8e-06,8.940696716308621e-06
25,with_replacement,122,0.0,0.0
25,with_replacement,123,0.0,0.0
25,with_replacement,124,0.0,0.0
25,with_replacement,125,0.0,0.0
25,with_replacement,126,0.0,7.450580596923824e-07
25,with_replacement,127,0.0,0.0
25,with_replacement,128,0.0,0.0
25,with_replacement,129,0.0,0.0
25,with_replacement,130,0.0,0.0
25,with_replacement,131,0.0,2.9802322387695312e-08
25,with_replacement,132,0.0,0.0
25,with_replacement,133,0.0,0.0
25,with_replacement,134,0.0,0.0
25,with_replacement,135,0.0,0.0
25,with_replacement,136,0.0,0.0
25,with_replacement,137,0.0,0.0
25,with_replacement,138,0.0,0.0
25,with_replacement,139,0.0,0.0
25,with_replacement,140,0.0,0.0
25,with_replacement,141,0.0,0.0
25,with_replacement,142,0.0,0.0
25,with_replacement,143,0.0,0.0
25,with_replacement,144,0.0,0.0
25,with_replacement,145,0.0,0.0
25,without_replacement,55,0.0,0.0
25,without_replacement,56,0.0,0.0
25,without_replacement,57,0.0,0.0
25,without_replacement,58,0.0,0.0
25,without_replacement,59,0.0,0.0
25,without_replacement,60,0.0,0.0
25,without_replacement,61,0.0,0.0
25,without_replacement,62,0.0,0.0
25,without_replacement,63,0.0,0.0
25,without_replacement,64,0.0,0.0
25,without_replacement,65,0.0,0.0
25,without_replacement,66,0.0,0.0
25,without_replacement,67,0.0,0.0
25,without_replacement,68,0.0,0.0
25,without_replacement,69,0.0,5.212394321635692e-10
25,without_replacement,70,0.0,0.0
25,without_replacement,71,0.0,0.0
25,without_replacement,72,0.0,0.0
25,without_replacement,73,0.0,0.0
25,without_replacement,74,0.0,2.5059588084786977e-08
25,without_replacement,75,0.0,0.0
25,without_replacement,76,0.0,0.0
25,without_replacement,77,0.0,0.0
25,without_replacement,78,0.0,0.0
25,without_replacement,79,0.0,5.457421405131385e-07
25,without_replacement,80,0.0,0.0
25,without_replacement,81,0.0,0.0
25,without_replacement,82,8e-06,7.172610989601251e-06
25,without_replacement,83,0.0,0.0
25,without_replacement,84,0.0,0.0
25,without_replacement,85,7.7e-05,6.393517037282494e-05
25,without_replacement,86,0.0,0.0
25,without_replacement,87,0.000444,0.0004117424972009926
25,without_replacement,88,0.0,0.0
25,without_replacement,89,0.001879,0.0019923024058112544
25,without_replacement,90,0.0,0.0
25,without_replacement,91,0.00741,0.007435557193117006
25,without_replacement,92,0.0,0.0
25,without_replacement,93,0.02179,0.0217997017707294
25,without_replacement,94,0.0,0.0
25,without_replacement,95,0.050797,0.0508659707983686
25,without_replacement,96,0.095172,0.09533736241065656
25,without_replacement,97,0.0,0.0
25,without_replacement,98,0.144408,0.14445054910705535
25,without_replacement,99,0.178121,0.17763513471273026
25,without_replacement,100,0.0,0.0
25,without_replacement,101,0.177329,0.17763513471273026
25,without_replacement,102,0.144303,0.1444505491070554
25,without_replacement,103,0.0,0.0
25,without_replacement,104,0.095106,0.09533736241065656
25,without_replacement,105,0.051284,0.050865970798368576
25,without_replacement,106,0.0,0.0
25,without_replacement,107,0.021822,0.02179970177072939
25,without_replacement,108,0.0,0.0
25,without_replacement,109,0.007595,0.007435557193117004
25,without_replacement,110,0.0,0.0
25,without_replacement,111,0.001973,0.0019923024058112544
25,without_replacement,112,0.0,0.0
25,without_replacement,113,0.000428,0.00041174249720099266
25,without_replacement,114,0.0,0.0
25,without_replacement,115,4.9e-05,6.393517037282494e-05
25,without_replacement,116,0.0,0.0
25,without_replacement,117,0.0,0.0
25,without_replacement,118,5e-06,7.172610989601249e-06
25,without_replacement,119,0.0,0.0
25,without_replacement,120,0.0,0.0
25,without_replacement,121,0.0,5.457421405131385e-07
25,without_replacement,122,0.0,0.0
25,without_replacement,123,0.0,0.0
25,without_replacement,124,0.0,0.0
25,without_replacement,125,0.0,0.0
25,without_replacement,126,0.0,2.5059588084786977e-08
25,without_replacement,127,0.0,0.0
25,without_replacement,128,0.0,0.0
25,without_replacement,129,0.0,0.0
25,without_replacement,130,0.0,0.0
25,without_replacement,131,0.0,5.212394321635692e-10
25,without_replacement,132,0.0,0.0
25,without_replacement,133,0.0,0.0
25,without_replacement,134,0.0,0.0
25,without_replacement,135,0.0,0.0
25,without_replacement,136,0.0,0.0
25,without_replacement,137,0.0,0.0
25,without_replacement,138,0.0,0.0
25,without_replacement,139,0.0,0.0
25,without_replacement,140,0.0,0.0
25,without_replacement,141,0.0,0.0
25,without_replacement,142,0.0,0.0
25,without_replacement,143,0.0,0.0
25,without_replacement,144,0.0,0.0
25,without_replacement,145,0.0,0.0
30,with_replacement,55,0.0,0.0
30,with_replacement,56,0.0,0.0
30,with_replacement,57,0.0,0.0
30,with_replacement,58,0.0,0.0
30,with_replacement,59,0.0,0.0
30,with_replacement,60,0.0,0.0
30,with_replacement,61,0.0,0.0
30,with_replacement,62,0.0,0.0
30,with_replacement,63,0.0,0.0
30,with_replacement,64,0.0,0.0
30,with_replacement,65,0.0,0.0
30,with_replacement,66,0.0,0.0
30,with_replacement,67,0.0,0.0
30,with_replacement,68,0.0,9.313225746154802e-10
30,with_replacement,69,0.0,0.0
30,with_replacement,70,0.0,0.0
30,with_replacement,71,0.0,0.0
30,with_replacement,72,0.0,2.79396772384643e-08
30,with_replacement,73,0.0,0.0
30,with_replacement,74,0.0,0.0
30,with_replacement,75,0.0,0.0
30,with_replacement,76,0.0,0.0
30,with_replacement,77,0.0,4.051253199577333e-07
30,with_replacement,78,0.0,0.0
30,with_replacement,79,0.0,0.0
30,with_replacement,80,0.0,0.0
30,with_replacement,81,8e-06,3.7811696529388512e-06
30,with_replacement,82,0.0,0.0
30,with_replacement,83,1.7e-05,2.5522895157337202e-05
30,with_replacement,84,0.0,0.0
30,with_replacement,85,0.000126,0.00013271905481815357
30,with_replacement,86,0.0,0.0
30,with_replacement,87,0.000577,0.000552996061742306
30,with_replacement,88,0.0,0.0
30,with_replacement,89,0.001888,0.0018959864974021916
30,with_replacement,90,0.0,0.0
30,with_replacement,91,0.005508,0.005450961180031308
30,with_replacement,92,0.013381,0.013324571773409856
30,with_replacement,93,0.0,0.0
30,with_replacement,94,0.027958,0.02798160072416065
30,with_replacement,95,0.050963,0.050875637680292275
30,with_replacement,96,0.080417,0.08055309299379596
30,with_replacement,97,0.11144,0.1115350518375635
30,with_replacement,98,0.0,0.0
30,with_replacement,99,0.135047,0.13543542008847012
30,with_replacement,100,0.144512,0.14446444809436768
30,with_replacement,101,0.135241,0.1354354200884701
30,with_replacement,102,0.0,0.0
30,with_replacement,103,0.11182,0.11153505183756349
30,with_replacement,104,0.081129,0.08055309299379596
30,with_replacement,105,0.05052,0.05087563768029227
30,with_replacement,106,0.028177,0.0279816007241607
30,with_replacement,107,0.0,0.0
30,with_replacement,108,0.013299,0.013324571773409854
30,with_replacement,109,0.005433,0.00545096118003131
30,with_replacement,110,0.0,0.0
30,with_replacement,111,0.001871,0.0018959864974021914
30,with_replacement,112,0.0,0.0
30,with_replacement,113,0.000511,0.0005529960617423061
30,with_replacement,114,0.0,0.0
30,with_replacement,115,0.000126,0.00013271905481815354
30,with_replacement,116,0.0,0.0
30,with_replacement,117,2.5e-05,2.5522895157337206e-05
30,with_replacement,118,0.0,0.0
30,with_replacement,119,4e-06,3.7811696529388512e-06
30,with_replacement,120,0.0,0.0
30,with_replacement,121,0.0,0.0
30,with_replacement,122,0.0,0.0
30,with_replacement,123,2e-06,4.051253199577333e-07
30,with_replacement,124,0.0,0.0
30,with_replacement,125,0.0,0.0
30,with_replacement,126,0.0,0.0
30,with_replacement,127,0.0,0.0
30,with_replacement,128,0.0,2.79396772384643e-08
30,with_replacement,129,0.0,0.0
30,with_replacement,130,0.0,0.0
30,with_replacement,131,0.0,0.0
30,with_replacement,132,0.0,9.313225746154785e-10
30,with_replacement,133,0.0,0.0
30,with_replacement,134,0.0,0.0
30,with_replacement,135,0.0,0.0
30,with_replacement,136,0.0,0.0
30,with_replacement,137,0.0,0.0
30,with_replacement,138,0.0,0.0
30,with_replacement,139,0.0,0.0
30,with_replacement,140,0.0,0.0
30,with_replacement,141,0.0,0.0
30,with_replacement,142,0.0,0.0
30,with_replacement,143,0.0,0.0
30,with_replacement,144,0.0,0.0
30,with_replacement,145,0.0,0.0
30,without_replacement,55,0.0,0.0
30,without_replacement,56,0.0,0.0
30,without_replacement,57,0.0,0.0
30,without_replacement,58,0.0,0.0
30,without_replacement,59,0.0,0.0
30,without_replacement,60,0.0,0.0
30,without_replacement,61,0.0,0.0
30,without_replacement,62,0.0,0.0
30,without_replacement,63,0.0,0.0
30,without_replacement,64,0.0,0.0
30,without_replacement,65,0.0,0.0
30,without_replacement,66,0.0,0.0
30,without_replacement,67,0.0,0.0
30,without_replacement,68,0.0,1.6045440210140933e-12
30,without_replacement,69,0.0,0.0
30,without_replacement,70,0.0,0.0
30,without_replacement,71,0.0,0.0
30,without_replacement,72,0.0,1.1461028721529238e-10
30,without_replacement,73,0.0,0.0
30,without_replacement,74,0.0,0.0
30,without_replacement,75,0.0,0.0
30,without_replacement,76,0.0,0.0
30,without_replacement,77,0.0,3.701391321202965e-09
30,without_replacement,78,0.0,0.0
30,without_replacement,79,0.0,0.0
30,without_replacement,80,0.0,0.0
30,without_replacement,81,0.0,7.209666573473601e-08
30,without_replacement,82,0.0,0.0
30,without_replacement,83,1e-06,9.530278001810416e-07
30,without_replacement,84,0.0,0.0
30,without_replacement,85,5e-06,9.118569992132206e-06
30,without_replacement,86,0.0,0.0
30,without_replacement,87,5.5e-05,6.575891821249188e-05
30,without_replacement,88,0.0,0.0
30,without_replacement,89,0.000369,0.00036741490810789107
30,without_replacement,90,0.0,0.0
30,without_replacement,91,0.001626,0.0016222024291013583
30,without_replacement,92,0.005661,0.0057429695191174536
30,without_replacement,93,0.0,0.0
30,without_replacement,94,0.016587,0.016482322519867088
30,without_replacement,95,0.038942,0.03866820532520139
30,without_replacement,96,0.07495,0.07461755246347454
30,without_replacement,97,0.118904,0.11897064308861675
30,without_replacement,98,0.0,0.0
30,without_replacement,99,0.157018,0.15721120693852925
30,without_replacement,100,0.173047,0.172483152755415
30,without_replacement,101,0.156935,0.1572112069385293
30,without_replacement,102,0.0,0.0
30,without_replacement,103,0.118543,0.11897064308861677
30,without_replacement,104,0.074453,0.07461755246347454
30,without_replacement,105,0.038547,0.03866820532520138
30,without_replacement,106,0.016613,0.016482322519867088
30,without_replacement,107,0.0,0.0
30,without_replacement,108,0.00568,0.005742969519117453
30,without_replacement,109,0.001616,0.0016222024291013583
30,without_replacement,110,0.0,0.0
30,without_replacement,111,0.000363,0.0003674149081078911
30,without_replacement,112,0.0,0.0
30,without_replacement,113,7e-05,6.575891821249187e-05
30,without_replacement,114,0.0,0.0
30,without_replacement,115,1.5e-05,9.118569992132208e-06
30,without_replacement,116,0.0,0.0
30,without_replacement,117,0.0,9.530278001810415e-07
30,without_replacement,118,0.0,0.0
30,without_replacement,119,0.0,7.209666573473601e-08
30,without_replacement,120,0.0,0.0
30,without_replacement,121,0.0,0.0
30,without_replacement,122,0.0,0.0
